Point,E,N,Elevation,Code,SurveyID,Date,Period,TagID,RiffleID,Site,TagSize_mm,A_Axis_mm,B_Axis_mm,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class,Field_Movement,Hiding,Embedded,Buried,DetectionType,Notes
234,2804510.60,1266574.31,7453.73,PITRCK,Deploy 2019,4/16/2019,Before,228000607506,2,Riffle 2,23,87,72,35,64,423,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
235,2804509.90,1266567.70,7453.74,PITRCK,Deploy 2019,4/16/2019,Before,230000111697,2,Riffle 2,32,115,89,65,128,985,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
236,2804509.26,1266561.94,7453.71,PITRCK,Deploy 2019,4/16/2019,Before,230000111621,2,Riffle 2,32,118,79,65,90,1151,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
237,2804508.84,1266555.96,7453.37,PITRCK,Deploy 2019,4/16/2019,Before,230000111730,2,Riffle 2,32,120,114,65,128,1278,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
238,2804509.61,1266550.01,7453.84,PITRCK,Deploy 2019,4/16/2019,Before,230000111522,2,Riffle 2,32,295,250,174,256,16100,Cobble,LC2,NA,NA,NA,NA,Trimble,NA
239,2804509.36,1266544.14,7453.24,PITRCK,Deploy 2019,4/16/2019,Before,230000111671,2,Riffle 2,32,110,93,42,90,657,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
240,2804508.39,1266538.99,7453.35,PITRCK,Deploy 2019,4/16/2019,Before,228000607554,2,Riffle 2,23,81,64,30,64,213,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
241,2804508.42,1266532.63,7453.6,PITRCK,Deploy 2019,4/16/2019,Before,230000111638,2,Riffle 2,32,165,133,106,128,3239,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
242,2804507.48,1266526.87,7453.51,PITRCK,Deploy 2019,4/16/2019,Before,230000111526,2,Riffle 2,32,119,101,43,90,1036,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
243,2804506.46,1266521.66,7453.64,PITRCK,Deploy 2019,4/16/2019,Before,230000111711,2,Riffle 2,32,155,106,45,128,990,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
244,2804506.24,1266516.93,7453.63,PITRCK,Deploy 2019,4/16/2019,Before,230000111629,2,Riffle 2,32,155,132,54,128,1834,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
245,2804505.94,1266512.42,7453.5,PITRCK,Deploy 2019,4/16/2019,Before,228000607564,2,Riffle 2,23,108,64,45,64,477,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
246,2804505.78,1266507.72,7453.8,PITRCK,Deploy 2019,4/16/2019,Before,230000111606,2,Riffle 2,32,147,108,64,128,1636,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
247,2804505.61,1266503.23,7453.44,PITRCK,Deploy 2019,4/16/2019,Before,230000111658,2,Riffle 2,32,90,83,56,90,732,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
248,2804504.22,1266497.77,7453.74,PITRCK,Deploy 2019,4/16/2019,Before,230000111718,2,Riffle 2,32,85,72,57,90,509,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
249,2804502.73,1266488.46,7454.78,PITRCK,Deploy 2019,4/16/2019,Before,230000111665,2,Riffle 2,32,83,68,48,90,400,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
250,2804541.17,1266619.44,7454.24,PITRCK,Deploy 2019,4/16/2019,Before,228000607526,2,Riffle 2,23,117,74,43,64,561,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
251,2804540.08,1266613.65,7453.72,PITRCK,Deploy 2019,4/16/2019,Before,230000111584,2,Riffle 2,32,145,141,67,128,2105,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
252,2804538.97,1266607.91,7454.03,PITRCK,Deploy 2019,4/16/2019,Before,230000111512,2,Riffle 2,32,135,102,78,128,1872,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
253,2804538.94,1266601.78,7454.28,PITRCK,Deploy 2019,4/16/2019,Before,230000111705,2,Riffle 2,32,160,84,69,90,1747,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
254,2804537.20,1266595.64,7454.65,PITRCK,Deploy 2019,4/16/2019,Before,230000111586,2,Riffle 2,32,135,97,68,128,1766,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
255,2804537.41,1266589.43,7454.62,PITRCK,Deploy 2019,4/16/2019,Before,228000607561,2,Riffle 2,23,106,53,49,64,350,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
256,2804536.62,1266581.73,7454.4,PITRCK,Deploy 2019,4/16/2019,Before,230000111553,2,Riffle 2,32,144,123,55,128,1551,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
257,2804535.80,1266575.68,7454.24,PITRCK,Deploy 2019,4/16/2019,Before,230000111669,2,Riffle 2,32,151,137,65,128,2083,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
258,2804536.90,1266569.47,7453.99,PITRCK,Deploy 2019,4/16/2019,Before,230000111655,2,Riffle 2,32,107,68,56,90,697,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
259,2804536.72,1266563.30,7454.13,PITRCK,Deploy 2019,4/16/2019,Before,230000111738,2,Riffle 2,32,140,110,77,128,1999,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
260,2804535.98,1266558.54,7453.61,PITRCK,Deploy 2019,4/16/2019,Before,228000607548,2,Riffle 2,23,67,55,52,64,344,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
261,2804534.94,1266551.81,7453.79,PITRCK,Deploy 2019,4/16/2019,Before,230000111634,2,Riffle 2,32,367,215,128,256,16700,Cobble,LC2,NA,NA,NA,NA,Trimble,NA
262,2804533.76,1266545.42,7453.45,PITRCK,Deploy 2019,4/16/2019,Before,230000111564,2,Riffle 2,32,109,85,42,90,747,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
263,2804532.62,1266541.39,7453.43,PITRCK,Deploy 2019,4/16/2019,Before,230000111719,2,Riffle 2,32,165,110,61,128,1712,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
264,2804532.16,1266535.35,7453.85,PITRCK,Deploy 2019,4/16/2019,Before,230000111587,2,Riffle 2,32,320,235,105,256,11600,Cobble,LC2,NA,NA,NA,NA,Trimble,NA
265,2804530.96,1266530.28,7453.58,PITRCK,Deploy 2019,4/16/2019,Before,230000111742,2,Riffle 2,32,111,72,46,90,646,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
266,2804529.26,1266526.14,7453.8,PITRCK,Deploy 2019,4/16/2019,Before,230000111603,2,Riffle 2,32,181,125,100,128,3827,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
267,2804528.95,1266521.70,7453.55,PITRCK,Deploy 2019,4/16/2019,Before,228000607538,2,Riffle 2,23,74,53,22,64,257,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
268,2804528.56,1266517.69,7453.78,PITRCK,Deploy 2019,4/16/2019,Before,230000111664,2,Riffle 2,32,116,88,67,90,904,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
269,2804527.47,1266512.88,7453.79,PITRCK,Deploy 2019,4/16/2019,Before,230000111574,2,Riffle 2,32,122,118,43,128,1033,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
270,2804526.59,1266508.53,7453.81,PITRCK,Deploy 2019,4/16/2019,Before,230000111585,2,Riffle 2,32,115,105,33,90,770,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
271,2804526.36,1266503.68,7454.02,PITRCK,Deploy 2019,4/16/2019,Before,230000111642,2,Riffle 2,32,190,98,44,90,1225,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
272,2804526.17,1266499.71,7454.17,PITRCK,Deploy 2019,4/16/2019,Before,230000111652,2,Riffle 2,32,120,78,71,90,861,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
273,2804526.18,1266494.64,7454.24,PITRCK,Deploy 2019,4/16/2019,Before,228000607511,2,Riffle 2,23,120,75,50,64,466,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
274,2804524.80,1266489.77,7454.68,PITRCK,Deploy 2019,4/16/2019,Before,230000111660,2,Riffle 2,32,112,87,57,90,727,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
275,2804558.73,1266614.95,7453.71,PITRCK,Deploy 2019,4/16/2019,Before,230000111602,2,Riffle 2,32,178,155,48,180,2087,Cobble,LC1,NA,NA,NA,NA,Trimble,NA
276,2804557.82,1266605.86,7454.81,PITRCK,Deploy 2019,4/16/2019,Before,230000111645,2,Riffle 2,32,134,101,91,128,2037,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
277,2804556.72,1266600.01,7454.57,PITRCK,Deploy 2019,4/16/2019,Before,228000607547,2,Riffle 2,23,80,70,43,64,370,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
278,2804555.70,1266594.17,7454.57,PITRCK,Deploy 2019,4/16/2019,Before,230000111502,2,Riffle 2,32,148,121,63,128,2125,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
279,2804554.78,1266588.70,7454.39,PITRCK,Deploy 2019,4/16/2019,Before,230000111504,2,Riffle 2,32,166,128,81,128,2127,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
280,2804554.25,1266582.67,7454.23,PITRCK,Deploy 2019,4/16/2019,Before,230000111572,2,Riffle 2,32,162,104,67,128,1710,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
281,2804552.98,1266575.71,7454.32,PITRCK,Deploy 2019,4/16/2019,Before,230000111729,2,Riffle 2,32,346,280,115,>256,21300,Boulder,SB1,NA,NA,NA,NA,Trimble,NA
282,2804552.35,1266568.70,7453.88,PITRCK,Deploy 2019,4/16/2019,Before,230000111538,2,Riffle 2,32,186,126,93,128,2956,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
283,2804551.87,1266563.14,7453.78,PITRCK,Deploy 2019,4/16/2019,Before,230000111727,2,Riffle 2,32,165,125,60,128,2087,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
284,2804550.75,1266557.37,7453.64,PITRCK,Deploy 2019,4/16/2019,Before,228000607539,2,Riffle 2,23,110,63,31,64,372,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
285,2804550.93,1266552.60,7453.62,PITRCK,Deploy 2019,4/16/2019,Before,230000111709,2,Riffle 2,32,201,182,58,180,3584,Cobble,LC1,NA,NA,NA,NA,Trimble,NA
286,2804550.02,1266546.86,7453.48,PITRCK,Deploy 2019,4/16/2019,Before,230000111605,2,Riffle 2,32,140,121,59,128,1380,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
287,2804549.08,1266541.92,7453.67,PITRCK,Deploy 2019,4/16/2019,Before,230000111694,2,Riffle 2,32,150,109,88,128,1738,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
288,2804549.09,1266536.36,7453.42,PITRCK,Deploy 2019,4/16/2019,Before,228000607514,2,Riffle 2,23,139,64,54,64,813,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
289,2804548.84,1266530.83,7453.8,PITRCK,Deploy 2019,4/16/2019,Before,230000111604,2,Riffle 2,32,195,62,56,90,1437,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
290,2804548.38,1266525.66,7453.76,PITRCK,Deploy 2019,4/16/2019,Before,230000111593,2,Riffle 2,32,165,66,54,90,1192,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
291,2804548.24,1266521.70,7453.82,PITRCK,Deploy 2019,4/16/2019,Before,230000111568,2,Riffle 2,32,133,87,49,90,784,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
292,2804547.41,1266517.12,7453.93,PITRCK,Deploy 2019,4/16/2019,Before,228000607540,2,Riffle 2,23,100,67,46,64,506,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
293,2804547.34,1266511.57,7454.08,PITRCK,Deploy 2019,4/16/2019,Before,230000111745,2,Riffle 2,32,96,94,43,90,833,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
294,2804546.69,1266506.74,7454,PITRCK,Deploy 2019,4/16/2019,Before,230000111622,2,Riffle 2,32,122,66,42,90,555,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
295,2804546.98,1266501.89,7454.16,PITRCK,Deploy 2019,4/16/2019,Before,228000607569,2,Riffle 2,23,99,78,44,64,493,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
296,2804545.21,1266498.37,7454.18,PITRCK,Deploy 2019,4/16/2019,Before,228000607558,2,Riffle 2,23,88,73,38,64,444,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
297,2804544.94,1266493.46,7454.54,PITRCK,Deploy 2019,4/16/2019,Before,228000607504,2,Riffle 2,23,77,65,40,64,362,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
298,2804544.09,1266487.26,7454.83,PITRCK,Deploy 2019,4/16/2019,Before,228000607545,2,Riffle 2,23,71,65,55,64,387,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
299,2804542.74,1266482.34,7455.12,PITRCK,Deploy 2019,4/16/2019,Before,228000607527,2,Riffle 2,23,70,74,55,64,425,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
300,2802796.93,1266336.21,7447.81,PITRCK,Deploy 2019,4/16/2019,Before,228000607568,3,Riffle 3,23,91,69,40,64,384,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
301,2802799.55,1266330.65,7447.62,PITRCK,Deploy 2019,4/16/2019,Before,230000111687,3,Riffle 3,32,167,118,59,128,1363,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
302,2802801.39,1266325.50,7447.59,PITRCK,Deploy 2019,4/16/2019,Before,230000111539,3,Riffle 3,32,153,112,75,128,1871,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
303,2802803.69,1266320.87,7447.41,PITRCK,Deploy 2019,4/16/2019,Before,230000111628,3,Riffle 3,32,180,98,45,90,1341,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
304,2802805.87,1266315.60,7447.34,PITRCK,Deploy 2019,4/16/2019,Before,230000111501,3,Riffle 3,32,148,110,100,128,2344,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
305,2802809.27,1266311.62,7447.61,PITRCK,Deploy 2019,4/16/2019,Before,230000111616,3,Riffle 3,32,153,135,74,128,2113,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
306,2802812.06,1266306.24,7447.35,PITRCK,Deploy 2019,4/16/2019,Before,228000607522,3,Riffle 3,23,136,61,33,64,516,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
307,2802813.65,1266302.34,7447.28,PITRCK,Deploy 2019,4/16/2019,Before,230000111524,3,Riffle 3,32,154,89,64,90,1292,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
308,2802816.48,1266297.42,7447.36,PITRCK,Deploy 2019,4/16/2019,Before,230000111537,3,Riffle 3,32,158,99,67,128,1856,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
309,2802819.11,1266292.71,7447.52,PITRCK,Deploy 2019,4/16/2019,Before,230000111552,3,Riffle 3,32,120,126,78,128,2224,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
310,2802821.44,1266287.78,7447.77,PITRCK,Deploy 2019,4/16/2019,Before,230000111640,3,Riffle 3,32,336,221,183,256,18800,Cobble,LC2,NA,NA,NA,NA,Trimble,NA
311,2802825.37,1266282.79,7447.37,PITRCK,Deploy 2019,4/16/2019,Before,230000111591,3,Riffle 3,32,150,122,61,128,1204,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
312,2802827.84,1266278.32,7447.46,PITRCK,Deploy 2019,4/16/2019,Before,230000111518,3,Riffle 3,32,129,102,56,90,1168,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
313,2802830.17,1266274.22,7447.22,PITRCK,Deploy 2019,4/16/2019,Before,228000607525,3,Riffle 3,23,90,71,34,64,414,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
314,2802832.96,1266269.91,7447.25,PITRCK,Deploy 2019,4/16/2019,Before,230000111528,3,Riffle 3,32,116,93,67,90,1027,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
315,2802835.90,1266264.64,7447.09,PITRCK,Deploy 2019,4/16/2019,Before,230000111571,3,Riffle 3,32,126,87,39,90,849,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
316,2802838.86,1266259.75,7447.06,PITRCK,Deploy 2019,4/16/2019,Before,230000111662,3,Riffle 3,32,136,83,60,90,1117,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
317,2802841.65,1266255.88,7447.01,PITRCK,Deploy 2019,4/16/2019,Before,228000607515,3,Riffle 3,23,61,57,54,64,362,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
318,2802844.05,1266251.41,7446.9,PITRCK,Deploy 2019,4/16/2019,Before,230000111688,3,Riffle 3,32,116,90,40,90,655,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
319,2802846.42,1266247.87,7447.04,PITRCK,Deploy 2019,4/16/2019,Before,230000111579,3,Riffle 3,32,121,89,53,90,906,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
320,2802848.50,1266243.93,7447.09,PITRCK,Deploy 2019,4/16/2019,Before,228000607556,3,Riffle 3,23,51,49,46,64,159,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
321,2802850.85,1266240.73,7447.06,PITRCK,Deploy 2019,4/16/2019,Before,230000111630,3,Riffle 3,32,115,98,59,90,1042,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
322,2802853.27,1266236.48,7447.36,PITRCK,Deploy 2019,4/16/2019,Before,230000111509,3,Riffle 3,32,103,99,48,90,750,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
323,2802855.99,1266232.90,7447.44,PITRCK,Deploy 2019,4/16/2019,Before,230000111609,3,Riffle 3,32,104,76,53,90,580,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
324,2802859.71,1266227.48,7447.75,PITRCK,Deploy 2019,4/16/2019,Before,228000607562,3,Riffle 3,23,74,50,36,45,173,Gravel,VCG1,NA,NA,NA,NA,Trimble,NA
325,2802813.94,1266343.66,7447.62,PITRCK,Deploy 2019,4/16/2019,Before,228000607502,3,Riffle 3,23,118,54,52,64,615,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
326,2802817.04,1266339.05,7447.43,PITRCK,Deploy 2019,4/16/2019,Before,230000111743,3,Riffle 3,32,119,97,74,90,1151,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
327,2802819.57,1266333.92,7447.46,PITRCK,Deploy 2019,4/16/2019,Before,230000111714,3,Riffle 3,32,152,118,46,128,1749,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
328,2802821.81,1266328.55,7447.4,PITRCK,Deploy 2019,4/16/2019,Before,230000111744,3,Riffle 3,32,113,96,57,90,914,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
329,2802823.28,1266324.45,7447.42,PITRCK,Deploy 2019,4/16/2019,Before,230000111702,3,Riffle 3,32,115,108,100,128,1144,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
330,2802826.37,1266320.56,7447.58,PITRCK,Deploy 2019,4/16/2019,Before,230000111740,3,Riffle 3,32,145,94,62,90,1384,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
331,2802828.97,1266314.93,7447.69,PITRCK,Deploy 2019,4/16/2019,Before,230000111500,3,Riffle 3,32,265,245,90,256,12100,Cobble,LC2,NA,NA,NA,NA,Trimble,NA
332,2802830.82,1266310.41,7447.45,PITRCK,Deploy 2019,4/16/2019,Before,228000607555,3,Riffle 3,23,73,52,40,64,263,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
333,2802832.56,1266306.07,7447.6,PITRCK,Deploy 2019,4/16/2019,Before,230000111659,3,Riffle 3,32,164,139,68,128,2411,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
334,2802835.01,1266302.17,7447.6,PITRCK,Deploy 2019,4/16/2019,Before,230000111582,3,Riffle 3,32,115,113,51,90,1007,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
335,2802836.63,1266297.61,7447.44,PITRCK,Deploy 2019,4/16/2019,Before,230000111559,3,Riffle 3,32,104,81,74,90,892,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
336,2802838.99,1266292.88,7447.49,PITRCK,Deploy 2019,4/16/2019,Before,228000607510,3,Riffle 3,23,82,65,40,64,401,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
337,2802840.96,1266289.01,7447.58,PITRCK,Deploy 2019,4/16/2019,Before,230000111633,3,Riffle 3,32,123,109,74,128,1530,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
338,2802843.09,1266284.95,7447.54,PITRCK,Deploy 2019,4/16/2019,Before,230000111692,3,Riffle 3,32,111,81,77,90,969,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
339,2802845.93,1266280.63,7447.41,PITRCK,Deploy 2019,4/16/2019,Before,230000111724,3,Riffle 3,32,169,128,69,128,2436,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
340,2802848.75,1266275.35,7447.55,PITRCK,Deploy 2019,4/16/2019,Before,230000111617,3,Riffle 3,32,327,250,89,256,9000,Cobble,LC2,NA,NA,NA,NA,Trimble,NA
341,2802851.27,1266270.86,7447.27,PITRCK,Deploy 2019,4/16/2019,Before,228000607551,3,Riffle 3,23,92,72,43,64,477,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
342,2802853.00,1266266.54,7447.16,PITRCK,Deploy 2019,4/16/2019,Before,230000111546,3,Riffle 3,32,135,108,38,128,1187,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
343,2802855.44,1266262.19,7447.17,PITRCK,Deploy 2019,4/16/2019,Before,230000111635,3,Riffle 3,32,100,86,60,90,643,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
344,2802857.58,1266257.49,7447.07,PITRCK,Deploy 2019,4/16/2019,Before,228000607523,3,Riffle 3,23,112,60,45,64,579,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
345,2802859.86,1266253.39,7447.11,PITRCK,Deploy 2019,4/16/2019,Before,230000111597,3,Riffle 3,32,130,76,70,90,1058,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
346,2802861.36,1266248.62,7446.99,PITRCK,Deploy 2019,4/16/2019,Before,230000111600,3,Riffle 3,32,107,90,49,90,709,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
347,2802864.09,1266244.27,7447.25,PITRCK,Deploy 2019,4/16/2019,Before,230000111543,3,Riffle 3,32,109,88,33,90,649,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
348,2802866.51,1266239.67,7447.48,PITRCK,Deploy 2019,4/16/2019,Before,230000111663,3,Riffle 3,32,96,77,43,90,526,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
349,2802869.82,1266234.66,7447.65,PITRCK,Deploy 2019,4/16/2019,Before,230000111722,3,Riffle 3,32,81,59,42,64,385,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
350,2802850.55,1266359.32,7447.67,PITRCK,Deploy 2019,4/16/2019,Before,228000607536,3,Riffle 3,23,70,68,51,64,373,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
351,2802852.99,1266354.96,7447.66,PITRCK,Deploy 2019,4/16/2019,Before,230000111637,3,Riffle 3,32,168,104,67,128,1687,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
352,2802854.50,1266351.01,7447.52,PITRCK,Deploy 2019,4/16/2019,Before,230000111514,3,Riffle 3,32,107,96,62,90,894,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
353,2802857.12,1266346.56,7447.32,PITRCK,Deploy 2019,4/16/2019,Before,230000111573,3,Riffle 3,32,137,93,55,90,1165,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
354,2802858.75,1266342.88,7447.61,PITRCK,Deploy 2019,4/16/2019,Before,230000111749,3,Riffle 3,32,157,125,80,128,1961,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
355,2802861.02,1266338.39,7447.34,PITRCK,Deploy 2019,4/16/2019,Before,230000111520,3,Riffle 3,32,134,95,42,90,1088,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
356,2802863.40,1266333.85,7447.39,PITRCK,Deploy 2019,4/16/2019,Before,228000607500,3,Riffle 3,23,102,64,55,64,373,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
357,2802865.25,1266328.52,7447.5,PITRCK,Deploy 2019,4/16/2019,Before,230000111625,3,Riffle 3,32,118,106,77,128,1218,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
358,2802866.70,1266322.48,7448.02,PITRCK,Deploy 2019,4/16/2019,Before,230000111557,3,Riffle 3,32,330,277,129,>256,17300,Boulder,SB1,NA,NA,NA,NA,Trimble,NA
359,2802869.60,1266317.01,7447.61,PITRCK,Deploy 2019,4/16/2019,Before,230000111580,3,Riffle 3,32,115,103,61,90,1055,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
360,2802871.56,1266312.46,7447.52,PITRCK,Deploy 2019,4/16/2019,Before,228000607559,3,Riffle 3,23,63,54,45,64,235,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
361,2802873.38,1266308.03,7447.72,PITRCK,Deploy 2019,4/16/2019,Before,230000111748,3,Riffle 3,32,154,99,80,128,1669,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
362,2802876.28,1266301.84,7447.73,PITRCK,Deploy 2019,4/16/2019,Before,230000111647,3,Riffle 3,32,170,140,55,128,2193,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
363,2802877.97,1266297.13,7447.58,PITRCK,Deploy 2019,4/16/2019,Before,230000111706,3,Riffle 3,32,120,105,62,128,1063,Cobble,SC2,NA,NA,NA,NA,Trimble,NA
364,2802880.13,1266292.43,7447.53,PITRCK,Deploy 2019,4/16/2019,Before,230000111561,3,Riffle 3,32,125,98,59,90,1054,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
365,2802881.64,1266288.26,7447.38,PITRCK,Deploy 2019,4/16/2019,Before,228000607566,3,Riffle 3,23,79,41,35,45,159,Gravel,VCG1,NA,NA,NA,NA,Trimble,NA
366,2802883.42,1266284.41,7447.59,PITRCK,Deploy 2019,4/16/2019,Before,230000111721,3,Riffle 3,32,187,97,51,90,1395,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
367,2802885.56,1266280.04,7447.68,PITRCK,Deploy 2019,4/16/2019,Before,230000111710,3,Riffle 3,32,107,85,63,90,830,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
368,2802887.64,1266276.07,7447.72,PITRCK,Deploy 2019,4/16/2019,Before,230000111626,3,Riffle 3,32,105,101,55,90,874,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
369,2802889.27,1266272.26,7447.48,PITRCK,Deploy 2019,4/16/2019,Before,228000607519,3,Riffle 3,23,81,64,41,64,437,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
370,2802891.04,1266268.82,7447.47,PITRCK,Deploy 2019,4/16/2019,Before,230000111533,3,Riffle 3,32,98,93,48,90,686,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
371,2802893.33,1266264.49,7447.59,PITRCK,Deploy 2019,4/16/2019,Before,230000111611,3,Riffle 3,32,105,76,43,90,548,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
372,2802895.16,1266260.09,7447.67,PITRCK,Deploy 2019,4/16/2019,Before,230000111661,3,Riffle 3,32,141,67,45,90,711,Cobble,SC1,NA,NA,NA,NA,Trimble,NA
373,2802897.66,1266255.12,7447.51,PITRCK,Deploy 2019,4/16/2019,Before,228000607575,3,Riffle 3,23,105,71,43,64,522,Gravel,VCG2,NA,NA,NA,NA,Trimble,NA
